,Unnamed: 0,Users,Date Created,Number of Likes,Source of Tweet,Tweet
351,51,Sajid Raza🇮🇳,2022-10-25 18:01:03+00:00,0,Twitter for Android,RT @ShashiTharoor: My take in @TheQuint today on what @RishiSunak's ascent to the Prime MInistership of the UK says about Britain and the l…
352,52,Damodar Ramasamy,2022-10-25 18:01:00+00:00,0,Twitter for Android,RT @akm1410: The only Indian to pride himself on Rishi Sunak is Mr. Narayana Murthy to have the British PM as his son in law. Everyone else…
353,53,Elaine Callander,2022-10-25 18:00:59+00:00,0,Twitter for iPhone,"RT @Botanygeek: As a British Asian, I’d feel much more like agreeing with people celebrating an Asian PM if his first moves weren’t to:

1)…"
354,54,Prathamesh Mannurkar /ಪ್ರಥಮೇಶ ಮಣ್ಣೂರಕರ್ 🇮🇳,2022-10-25 18:00:57+00:00,0,Twitter for Android,"RT @SVishnuReddy: A well cultured &amp; unapologetic Hindu. Really glad to see such a humble person becoming British PM.

@RishiSunak https://t…"
355,55,Liz,2022-10-25 18:00:56+00:00,0,Twitter for iPhone,RT @PeterSweden7: The new British PM has family ties to a company that works with digital ID and is a partner of the World Economic Forum…
356,56,ᴀsᴀɴᴛᴇᴡᴀᴀ,2022-10-25 18:00:54+00:00,0,Twitter for Android,"RT @edosadoxa: The new British PM Rishi Sunak is just 42. But you are here in 9ja campaigning for ur ancestor, the ageless one Amoda Ogunle…"
357,57,M.Azuaga Ergoien 🇪🇸,2022-10-25 18:00:54+00:00,0,Twitter for Android,"RT @richimedhurst: We have a new Prime Minister in the UK, unelected by the British people or even the Tories. He didn’t give a single deba…"
358,58,ಪುಂಡರೀಕ पुण्‍डरीक Pundareeka,2022-10-25 18:00:45+00:00,0,Twitter Web App,"imagine singing 'Hindu jagEga' in the presence of British PM 35 years ago! today, even dIpavaLi has become south as… https://t.co/c6AvinzJDb"
359,59,bobby naidu,2022-10-25 18:00:39+00:00,0,Twitter for Android,"RT @KChiruTweets: Who would have thought when India celebrates 75 years of Independence from the British, the British will get a Prime Mini…"
360,60,Rajnikant Parmar,2022-10-25 18:00:34+00:00,0,Twitter for iPhone,"RT @FISI_UK: Heartiest Congratulations to @RishiSunak on becoming the next Prime Minister of United Kingdom - youngest PM in a century
Witn…"
361,61,Ceolwulf,2022-10-25 18:00:32+00:00,0,Twitter for Android,"RT @richimedhurst: We have a new Prime Minister in the UK, unelected by the British people or even the Tories. He didn’t give a single deba…"
362,62,glenys farquharson,2022-10-25 18:00:31+00:00,0,Twitter for iPhone,"RT @Sheilam19534814: Richie Sunak has no mandate in Scotland and will never serve the interests of the Scottish people
It’s time to ensure…"
363,63,Paula Simps 💙 🥀🦇🇵🇸,2022-10-25 18:00:31+00:00,0,Twitter for iPad,"RT @Botanygeek: As a British Asian, I’d feel much more like agreeing with people celebrating an Asian PM if his first moves weren’t to:

1)…"
364,64,S.Colly,2022-10-25 18:00:30+00:00,0,Twitter for iPhone,"RT @richimedhurst: We have a new Prime Minister in the UK, unelected by the British people or even the Tories. He didn’t give a single deba…"
365,65,Satwik Gupta,2022-10-25 18:00:19+00:00,0,Twitter for Android,"RT @ANI: Rishi Sunak appointed the new British PM by King Charles III

(Photo source: Conservatives) https://t.co/On2i1vYd3o"
366,66,Edison Plato. M,2022-10-25 18:00:18+00:00,0,Twitter Web App,"RT @rebelioushamila: Can we now come back to India and mind our own business 🙄🙄 

12 British Prime Ministers have resigned or were forced t…"
367,67,Anthony Brookes,2022-10-25 18:00:18+00:00,0,Twitter for Android,"RT @AkanKwaku: The racist Brexiteers set in motion, a chain of events which led to the first Indian PM in British political history. A grea…"
368,68,Jon Ayre,2022-10-25 18:00:16+00:00,0,Twitter for Android,"RT @Botanygeek: As a British Asian, I’d feel much more like agreeing with people celebrating an Asian PM if his first moves weren’t to:

1)…"
369,69,Paul Middleton,2022-10-25 18:00:15+00:00,0,Twitter Web App,Rishi Sunak Becomes British PM; Braverman BACK As Home Secretary https://t.co/NvayrKPScY via @YouTube
370,70,Biafra Son,2022-10-25 18:00:14+00:00,0,Twitter for Android,"RT @vanguardngrnews: [VIDEO] UK PM Sunak performs rituals before entering new office

The British Prime Minister Rishi Sunak performed some…"
371,71,Maama,2022-10-25 18:00:14+00:00,0,Twitter for iPhone,"RT @vanguardngrnews: [VIDEO] UK PM Sunak performs rituals before entering new office

The British Prime Minister Rishi Sunak performed some…"
372,72,ken brookman,2022-10-25 18:00:14+00:00,0,Twitter for iPad,"RT @KyivIndependent: ⚡️Rishi Sunak appointed as British PM after pledging to support Ukraine. 

In July, when Sunak was competing for the p…"
373,73,FarOutLeft,2022-10-25 18:00:11+00:00,0,Twitter for iPhone,"RT @richimedhurst: We have a new Prime Minister in the UK, unelected by the British people or even the Tories. He didn’t give a single deba…"
374,74,Aman,2022-10-25 18:00:09+00:00,0,Twitter for Android,RT @akm1410: The only Indian to pride himself on Rishi Sunak is Mr. Narayana Murthy to have the British PM as his son in law. Everyone else…
375,75,Santanu,2022-10-25 18:00:09+00:00,0,Twitter for Android,"RT @ANI: Rishi Sunak appointed the new British PM by King Charles III

(Photo source: Conservatives) https://t.co/On2i1vYd3o"
376,76,Christian B Johnson,2022-10-25 18:00:08+00:00,0,Twitter Web App,"RT @piersmorgan: BREAKING: Rishi Sunak is new UK Prime Minister. He’ll be the first British-Asian PM &amp; first Hindu PM, and at 42, the young…"
377,77,ⓓamian ⓜac ⓒon ⓤladh,2022-10-25 18:00:07+00:00,0,Twitter Web App,"RT @soundmigration: A @newstalk journalist tweeting racist stereotypes, hours after Sunak was anointed British PM.

Miles of columns on Iri…"
378,78,Joanne Connor,2022-10-25 18:00:04+00:00,0,Twitter for Android,"RT @Keir_Starmer: Congratulations, Rishi Sunak, on becoming Prime Minister and making history as the first British Asian PM.

The Tories ha…"
379,79,Jayne,2022-10-25 17:59:58+00:00,0,Twitter for Android,"RT @MaajidNawaz: WARNING from here on in shit’s going to get twisted:

New British PM Rishi Sunak is welcomed by Indian PM Modi who openly…"
380,80,Carol Shilton,2022-10-25 17:59:55+00:00,0,Twitter for iPhone,"RT @hannah_gary: Just heard on GMS, the presenter saying that the PM will have to address the SNP, rising nationalism in Wales and in N Ire…"
381,81,𝗛𝗸 𝗦𝗶𝗻𝗴𝗵,2022-10-25 17:59:53+00:00,0,Twitter Web App,"RT @ANI: We should be prepared to look beyond some of the considerations of the caste, religion and class &amp; language and region. What the c…"
382,82,Grumpy Antifa Gramp,2022-10-25 17:59:52+00:00,0,Twitter Web App,"RT @Botanygeek: As a British Asian, I’d feel much more like agreeing with people celebrating an Asian PM if his first moves weren’t to:

1)…"
383,83,Trump will win 2024.,2022-10-25 17:59:52+00:00,0,Twitter for Android,"RT @Dustinpenner25: New UK Prime Minister Rishi Sunak’s family runs a China-linked, World Economic Forum partner company that pushes digita…"
384,84,кєηт_ωιℓℓιαмѕ 🏴󠁧󠁢󠁥󠁮󠁧󠁿🏴󠁧󠁢󠁳󠁣󠁴󠁿📷🇮🇪,2022-10-25 17:59:44+00:00,0,Twitter for iPhone,RT @edburmila: Which columnist will churn out the inevitable “having a PM of Indian descent proves that ultimately the British empire was g…
385,85,al,2022-10-25 17:59:43+00:00,0,Twitter for iPhone,"RT @Keir_Starmer: Congratulations, Rishi Sunak, on becoming Prime Minister and making history as the first British Asian PM.

The Tories ha…"
386,86,maxi,2022-10-25 17:59:43+00:00,0,Twitter Web App,"RT @ANI: #WATCH | Rishi Sunak appointed new British PM by King Charles III, arrives at 10 Downing Street

(Video source: Reuters) https://t…"
387,87,Sam 𓀤𓀥,2022-10-25 17:59:42+00:00,0,Twitter for iPhone,"#RishiSunak becoming the first British PM of colour is history being made, not sure if it’s a great achievement for… https://t.co/t2Wxm18NLD"
388,88,Dr. Bharati Ankush,2022-10-25 17:59:42+00:00,0,Twitter for Android,"RT @sardesairajdeep: Hindu PM, Muslim Mayor of London, Christian King: all proud British citizens! Manmohan Desai would be happy: Amar Akba…"
389,89,Dame Rolynhome #StayingInStayingAlive 🇺🇦🌻🕷🕸,2022-10-25 17:59:42+00:00,0,Twitter for Android,"RT @Botanygeek: As a British Asian, I’d feel much more like agreeing with people celebrating an Asian PM if his first moves weren’t to:

1)…"
390,90,Anand,2022-10-25 17:59:34+00:00,0,Twitter for Android,"RT @KChiruTweets: Who would have thought when India celebrates 75 years of Independence from the British, the British will get a Prime Mini…"
391,91,Marice keith pascoe,2022-10-25 17:59:32+00:00,0,Twitter for Android,RT @mjs2022121272: @Ohmaggie2022 He will be back one day hopefully as leader and then PM. 🇬🇧🇬🇧🇬🇧 The man is the best of British and then so…
392,92,Mike Forster💙,2022-10-25 17:59:29+00:00,0,Twitter for Android,"RT @Botanygeek: As a British Asian, I’d feel much more like agreeing with people celebrating an Asian PM if his first moves weren’t to:

1)…"
393,93,Ed Burmila,2022-10-25 17:59:29+00:00,18,Twitter for iPhone,Which columnist will churn out the inevitable “having a PM of Indian descent proves that ultimately the British emp… https://t.co/wnk13gJYjz
394,94,DeeCee,2022-10-25 17:59:24+00:00,0,Twitter for Android,RT @THETHIRDFORUM: Hypocrisy is when you hail Rishi Sunak as the new British PM whereas you are supporting the feeble ageless 'Emilokan' or…
395,95,🥰ROHIT🥰KUMAR🥰,2022-10-25 17:59:24+00:00,0,Twitter for Android,"RT @KChiruTweets: Who would have thought when India celebrates 75 years of Independence from the British, the British will get a Prime Mini…"
396,96,Obidient in Oyo State,2022-10-25 17:59:22+00:00,0,Twitter for Android,"RT @vanguardngrnews: [VIDEO] UK PM Sunak performs rituals before entering new office

The British Prime Minister Rishi Sunak performed some…"
397,97,rob☬,2022-10-25 17:59:21+00:00,0,Twitter for iPhone,@ber2zee Idc for him or his politics. Nobody is a friend of Sikhs. I just wonder how many old British ppl are jarre… https://t.co/RefXHeqSru
398,98,jb whitesnake,2022-10-25 17:59:21+00:00,0,Twitter for iPad,"RT @Sheilam19534814: Richie Sunak has no mandate in Scotland and will never serve the interests of the Scottish people
It’s time to ensure…"
399,99,Liz Minns,2022-10-25 17:59:18+00:00,0,Twitter for Android,"RT @Keir_Starmer: Congratulations, Rishi Sunak, on becoming Prime Minister and making history as the first British Asian PM.

The Tories ha…"
400,0,Vendetta,2022-10-25 18:03:33+00:00,0,Twitter for Android,"RT @KChiruTweets: Who would have thought when India celebrates 75 years of Independence from the British, the British will get a Prime Mini…"
401,1,Antoinette Thomas,2022-10-25 18:03:32+00:00,0,Twitter for iPhone,RT @PeterSweden7: The new British PM has family ties to a company that works with digital ID and is a partner of the World Economic Forum…
402,2,Jackie Harris,2022-10-25 18:03:31+00:00,0,Twitter Web App,"RT @UZI9mmmm: Britain granted India independence in 1947. New British PM Sunak, of Indian origin, denying Scotland independence referendum…"
403,3,Apocalyptica,2022-10-25 18:03:26+00:00,0,Twitter for iPhone,Will the British ever have a normal person as PM? https://t.co/VZ2XmDugBR
404,4,Craig Lowe,2022-10-25 18:03:24+00:00,0,Twitter for iPhone,"RT @Botanygeek: As a British Asian, I’d feel much more like agreeing with people celebrating an Asian PM if his first moves weren’t to:

1)…"
405,5,Jean Verlich,2022-10-25 18:03:21+00:00,0,Twitter Web App,RT @PeterSweden7: The new British PM has family ties to a company that works with digital ID and is a partner of the World Economic Forum…
406,6,Work. Work Hard. Work Extremely Hard. 📚,2022-10-25 18:03:13+00:00,0,Twitter Web App,"RT @SprinterMonitor: In the first speech, the British PM accused Russia of destabilizing energy markets and supply chains around the world.…"
407,7,Robert 🚴‍ Walker 🇪🇺#FBPE🇬🇧ཨོཾ་མ་ཎི་པདྨ་ཧཱོུཾཿ,2022-10-25 18:03:09+00:00,0,Twitter for iPhone,"RT @Keir_Starmer: Congratulations, Rishi Sunak, on becoming Prime Minister and making history as the first British Asian PM.

The Tories ha…"
408,8,Asis Agarwal,2022-10-25 18:03:09+00:00,0,Twitter for Android,"RT @ANI: This govt will be about integrity, professionalism and accountability at every level. Trust is earned and I will earn yours: Briti…"
409,9,0369 काक चेष्टा बको ध्यानं,2022-10-25 18:03:07+00:00,0,Twitter for Android,"RT @anujdhar: If some angrez were to brag that ""We've made an Indian origin man our PM"", tell him:

1. Our Father of Nation wanted Union Ja…"
410,10,Nature 🌿🍃,2022-10-25 18:03:02+00:00,0,Twitter for Android,"RT @ANI: It's a big day for UK. We've a new PM. He's young. His grandparents came from India, his parents from East Africa. He's a Hindu. I…"
411,11,Melissa,2022-10-25 18:03:01+00:00,0,Twitter for iPhone,"RT @Keir_Starmer: Congratulations, Rishi Sunak, on becoming Prime Minister and making history as the first British Asian PM.

The Tories ha…"
412,12,niallbrady,2022-10-25 18:02:54+00:00,0,Twitter for iPhone,RT @NewtonEmerson: British economy when you finally get a PM who can string a sentence together. https://t.co/nGtuzVPeWN
413,13,M_o_h_a_m_m_e_d,2022-10-25 18:02:48+00:00,0,Twitter for Android,RT @PeterSweden7: The new British PM has family ties to a company that works with digital ID and is a partner of the World Economic Forum…
414,14,Kunal Gupte,2022-10-25 18:02:47+00:00,0,Twitter for Android,"@PersyLives Because race was a dominant narrative till the mid 19th century, before political correctness became fa… https://t.co/dhMmymX6Ue"
415,15,Andrew Beal,2022-10-25 18:02:46+00:00,0,Twitter Web App,RT @PeterSweden7: The new British PM has family ties to a company that works with digital ID and is a partner of the World Economic Forum…
416,16,Gary Simpson,2022-10-25 18:02:41+00:00,0,Twitter for iPhone,RT @NewtonEmerson: British economy when you finally get a PM who can string a sentence together. https://t.co/nGtuzVPeWN
417,17,mothergoose,2022-10-25 18:02:41+00:00,0,Twitter Web App,"RT @richimedhurst: We have a new Prime Minister in the UK, unelected by the British people or even the Tories. He didn’t give a single deba…"
418,18,Mike Erivez,2022-10-25 18:02:40+00:00,0,Twitter for iPhone,RT @PeterSweden7: The new British PM has family ties to a company that works with digital ID and is a partner of the World Economic Forum…
419,19,Ènìyàn Ńlá 🇬🇧,2022-10-25 18:02:36+00:00,0,Twitter for Android,"RT @DemolaRewaju: ""The Heart of our Mandate is Our Manifesto"" - new British PM, Rishi Sunak.

Anyone defending or excusing a lack of manife…"
420,20,Cultural Tourism DC,2022-10-25 18:02:33+00:00,0,Twitter Web App,RT @mindymoretti: That time the new British PM was hanging in The Devil’s Playground. A real man of the people! https://t.co/JfdJqNxAIf
421,21,Asuraguru,2022-10-25 18:02:32+00:00,0,Twitter for Android,"RT @manojgjha: @anandmahindra @RishiSunak is the new UK Prime Minister. He’ll be the first British-Asian PM &amp; first Hindu PM, and at 42, th…"
422,22,Nicolaaaahhh,2022-10-25 18:02:31+00:00,0,Twitter for Android,"RT @Botanygeek: As a British Asian, I’d feel much more like agreeing with people celebrating an Asian PM if his first moves weren’t to:

1)…"
423,23,Brajesh Uppadhyay,2022-10-25 18:02:30+00:00,0,Twitter for Android,"RT @ANI: Rishi Sunak appointed the new British PM by King Charles III

(Photo source: Conservatives) https://t.co/On2i1vYd3o"
424,24,VEnkatesh🤡,2022-10-25 18:02:29+00:00,0,Twitter for Android,"RT @KChiruTweets: Who would have thought when India celebrates 75 years of Independence from the British, the British will get a Prime Mini…"
425,25,Catfella 🇺🇦🤝🇩🇪,2022-10-25 18:02:29+00:00,0,Twitter for Android,"RT @EuromaidanPress: Putin’s war in Ukraine destabilized energy markets  around world– new British PM Rishi Sunak

PM said that the UK face…"
426,26,TW1TT3RK1NG❌,2022-10-25 18:02:23+00:00,0,Twitter for Android,RT @suzseddon: New British PM Rishi Sunak is welcomed by Indian PM Modi. Who openly advocates enforcing the WEF’s globalist Agenda 2030 ont…
